card_id	quest_relevance	review_status	review_note	source
item.sawmill_proposal.21528	Used during Bone Voyage	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bone Voyage
item.scarab_mould.26952	Used during Beneath Cursed Sands	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Beneath Cursed Sands
item.seal_of_passage.9083	Used during Dragon Slayer II, Lunar Diplomacy and The Fremennik Exiles	approved	Direct required-item associations reviewed across multiple Quest Helper quest definitions	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Dragon Slayer II; Lunar Diplomacy; The Fremennik Exiles
item.seasoned_sardine.1552	Used during Gertrude’s Cat	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Gertrude’s Cat
item.seaweed.401	Used during Tai Bwo Wannai Trio and Troubled Tortugans	approved	Direct required-item associations reviewed across Quest Helper quest definitions; travel conveniences, alternatives and diary/skill helpers excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Tai Bwo Wannai Trio; Troubled Tortugans
item.seaweed_sandwich.3168	Used during Tai Bwo Wannai Trio	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Tai Bwo Wannai Trio
item.secateurs.5329	Used during Fairytale I – Growing Pains and Garden of Tranquillity	approved	Direct required-item associations reviewed across multiple Quest Helper quest definitions	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Fairytale I – Growing Pains; Garden of Tranquillity
item.seed_dibber.5343	Used during A Tail of Two Cats, Forgettable Tale of a Drunken Dwarf, Garden of Tranquillity, Grim Tales, My Arm's Big Adventure, Rum Deal and Song of the Elves; Conditional requirement in While Guthix Sleeps if Barbarian Farming Training is incomplete	approved	Direct required-item associations reviewed across Quest Helper quest definitions; recommendations, alternatives, travel conveniences and conditional rows excluded; Explicit conditional quest requirement; not cumulative for players with the training complete	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats; Forgettable Tale of a Drunken Dwarf; Garden of Tranquillity; Grim Tales; My Arm's Big Adventure; Rum Deal; Song of the Elves; Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d; OSRS Wiki: While Guthix Sleeps
item.serum_207.3414	Used during Shades of Mort’ton	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Shades of Mort’ton
item.serum_208.3419	Used during Shades of Mort’ton	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Shades of Mort’ton
item.severed_leg.10857	Used during The General's Shadow	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The General's Shadow
item.shantay_pass.1854	Used during Spirits of the Elid and The Feud	approved	Direct required-item associations reviewed across multiple Quest Helper quest definitions	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Spirits of the Elid; The Feud
item.sharpened_axe.4444	Used during One Small Favour	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: One Small Favour
item.shears	Used during A Tail of Two Cats, Recruitment Drive and Sheep Shearer	approved	Exact catalogue-name match to direct required-item rows; variants, recommendations, alternatives, teleports, diary/skill helpers and ambiguous quantity rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Tail of Two Cats; Recruitment Drive; Sheep Shearer
item.sheep_bones_4.283	Used during Sheep Herder	approved	Quest Helper defines the four poisoned sheep-bone states as direct quest requirements; active catalogue consolidates them into the Sheep bones (4) card	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Sheep Herder
item.shielding_potion.25813	Used during A Kingdom Divided	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: A Kingdom Divided
item.shoes.6790	Used during Spirits of the Elid	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Spirits of the Elid
item.shrimps	Used during Family Crest	approved	Exact catalogue-name match to direct required-item rows; variants, recommendations, alternatives, teleports, diary/skill helpers and ambiguous quantity rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Family Crest
item.shrink_me_quick.11204	Used during Grim Tales	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Grim Tales
item.shrunk_ogleroot.11205	Used during Grim Tales	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Grim Tales
item.signed_oak_bow.4236	Used during Ghosts Ahoy	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Ghosts Ahoy
item.silk.950	Used during Cold War, Dragon Slayer I, Enlightened Journey, Ghosts Ahoy, Mourning’s End Part I and Song of the Elves	approved	Direct required-item associations reviewed across Quest Helper quest definitions; recommendations, alternatives, travel conveniences and conditional rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War; Dragon Slayer I; Enlightened Journey; Ghosts Ahoy; Mourning’s End Part I; Song of the Elves
item.silly_jester_boots.10839	Used during The Fremennik Isles	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Fremennik Isles
item.silly_jester_hat.10836	Used during The Fremennik Isles	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Fremennik Isles
item.silly_jester_tights.10838	Used during The Fremennik Isles	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Fremennik Isles
item.silly_jester_top.10837	Used during The Fremennik Isles	approved	Exact FRISD_JESTER_TOP requirement; Quest Helper labels the item as Silly jester body	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Fremennik Isles
item.silver-bar	Used during Creature of Fenkenstrain, Desert Treasure I, In Aid of the Myreque, Shadow of the Storm and The Giant Dwarf	approved	Direct required item; consolidated exact active-catalogue match	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Creature of Fenkenstrain, Desert Treasure I, In Aid of the Myreque, Shadow of the Storm and The Giant Dwarf
item.silver-ore	Used during The Giant Dwarf	approved	Exact catalogue-name match to direct required-item rows; variants, recommendations, alternatives, teleports, diary/skill helpers and ambiguous quantity rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Giant Dwarf
item.silver_dust.7650	Used during While Guthix Sleeps	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: While Guthix Sleeps
item.silver_feather.10176	Used during Eagles’ Peak	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Eagles’ Peak
item.silver_necklace.1796	Used during Murder Mystery	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Murder Mystery
item.silver_needle.1804	Used during Murder Mystery	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Murder Mystery
item.silver_sickle.2961	Used during In Aid of the Myreque and Nature Spirit	approved	Exact unblessed silver-sickle requirements	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
item.silver_sickle_b.2963	Used during A Taste of Hope, Nature Spirit, Sins of the Father and While Guthix Sleeps	approved	Exact blessed silver-sickle requirements	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
item.silverlight.2402	Obtained during Demon Slayer I	approved	Quest weapon used against Delrith	OSRS Wiki: Silverlight
item.slave_boots.1846	Used during The Tourist Trap	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Tourist Trap
item.slave_robe.1845	Used during The Tourist Trap	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Tourist Trap
item.slave_shirt.1844	Used during The Tourist Trap	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Tourist Trap
item.slayer_gloves.6708	Used during Rum Deal	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Rum Deal
item.sliced_banana.3162	Used during Tai Bwo Wannai Trio	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Tai Bwo Wannai Trio
item.sliced_red_banana.7574	Used during Recipe for Disaster	approved	Direct required item in Recipe for Disaster; corrected legacy quest attribution	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Recipe for Disaster; OSRS Wiki: Recipe for Disaster
item.small_fishing_net	Used during Swan Song and Tai Bwo Wannai Trio	approved	Exact catalogue-name match to direct required-item rows; variants, recommendations, alternatives, teleports, diary/skill helpers and ambiguous quantity rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Swan Song; Tai Bwo Wannai Trio
item.small_pouch.5509	Used during Priest In Peril	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Priest In Peril
item.smouldering_pot.6772	Used during Rat Catchers	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Rat Catchers
item.snailfeet_s_bone.26590	Used during Hopespear's Will	approved	Exact named goblin-bone requirement; source plural normalised to catalogue item	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
item.snake_charm.4605	Used during Rat Catchers and The Feud	approved	Direct required-item associations reviewed across multiple Quest Helper quest definitions	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Rat Catchers; The Feud
item.snapdragon_seed.5300	Used during While Guthix Sleeps	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: While Guthix Sleeps
item.snape_grass.231	Used during Plague City and While Guthix Sleeps	approved	Direct required-item associations reviewed across Quest Helper quest definitions; travel conveniences, alternatives and diary/skill helpers excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Plague City; While Guthix Sleeps
item.snothead_s_bone.26589	Used during Hopespear's Will	approved	Exact named goblin-bone requirement; source plural normalised to catalogue item	Quest Helper pinned source 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d
item.soft_clay.1761	Used during Enakhra's Lament, Getting Ahead, In Aid of the Myreque, One Small Favour, Prince Ali Rescue, The Golem and The Heart of Darkness	approved	Direct required-item associations reviewed across Quest Helper quest definitions; recommendations, alternatives, travel conveniences and conditional rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Enakhra's Lament; Getting Ahead; In Aid of the Myreque; One Small Favour; Prince Ali Rescue; The Golem; The Heart of Darkness
item.soul_rune.566	Used during Legends' Quest	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Legends' Quest
item.spade	Used during Bear Your Soul, Beneath Cursed Sands, Cold War, Creature of Fenkenstrain, Dragon Slayer II, Ernest the Chicken, Fairytale I - Growing Pains, Fishing Contest, Garden of Tranquillity, Ghosts Ahoy, In Aid of the Myreque, Lunar Diplomacy, Making History, My Arm's Big Adventure, Olaf's Quest, Pirate's Treasure, Plague City, Regicide, Roving Elves, Shilo Village, Song of the Elves, The Corsair Curse, Underground Pass, While Guthix Sleeps and X Marks the Spot; Used during Barbarian Training	approved	Direct required item; consolidated exact active-catalogue match; Canonical active-card identity resolved during quest completeness review	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Bear Your Soul, Beneath Cursed Sands, Cold War, Creature of Fenkenstrain, Dragon Slayer II, Ernest the Chicken, Fairytale I - Growing Pains, Fishing Contest, Garden of Tranquillity, Ghosts Ahoy, In Aid of the Myreque, Lunar Diplomacy, Making History, My Arm's Big Adventure, Olaf's Quest, Pirate's Treasure, Plague City, Regicide, Roving Elves, Shilo Village, Song of the Elves, The Corsair Curse, Underground Pass, While Guthix Sleeps and X Marks the Spot; Quest completeness review batch 6
item.spice.2007	Used during Death Plateau	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Death Plateau
item.spicy_stew.7479	Used during Recipe for Disaster	approved	Direct required item in Recipe for Disaster; corrected legacy quest attribution	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Recipe for Disaster; OSRS Wiki: Recipe for Disaster
item.spiked_boots.3107	Used during Death Plateau	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Death Plateau
item.split_log.10812	Used during The Fremennik Isles	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Fremennik Isles
item.stamina_potion.12631	Used during Ethically Acquired Antiquities	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Ethically Acquired Antiquities
item.steak_sandwich.25631	Used during Below Ice Mountain	approved	Quest-specific required item	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Below Ice Mountain
item.steamforge_brew.29412	Used during The Final Dawn	approved	Direct required-item association; unique to one quest in pinned Quest Helper dataset	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: The Final Dawn
item.steel-bar	Used during Cold War, Desert Treasure I, In Aid of the Myreque, One Small Favour, Prying Times and The Giant Dwarf	approved	Direct required item; consolidated exact active-catalogue match	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: Cold War, Desert Treasure I, In Aid of the Myreque, One Small Favour, Prying Times and The Giant Dwarf
item.steel-chainbody	Used during In Aid of the Myreque	approved	Exact catalogue-name match to direct required-item rows; variants, recommendations, alternatives, teleports, diary/skill helpers and ambiguous quantity rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Aid of the Myreque
item.steel-dagger	Used during In Search of the Myreque	approved	Exact catalogue-name match to direct required-item rows; variants, recommendations, alternatives, teleports, diary/skill helpers and ambiguous quantity rows excluded	Quest Helper 5ea99d5ea9ba3fb096ebe7b5ed02d80883e9819d: In Search of the Myreque
